doc_id,group,engine,device,lang,n_pages,seconds,sec_per_page,gt_found,gt_chars,pred_chars,gt_words,pred_words,exact_match,cer,wer,char_errors,word_errors,normalize,error,pdf,gt,pred_path
uz__ZDIF+0738,uz,tesseract,cpu,uzb+eng,,,,1,8234,8627,979,1031,0,0.059388,0.130746,489,128,basic,,/home/hjkim/doc_ocr/data/uz/ZDIF+0738.pdf,/home/hjkim/doc_ocr/data/gt/uz/ZDIF+0738.txt,/home/hjkim/doc_ocr/result/pred/tesseract/uz__ZDIF+0738.txt
vn__04_2023_HSST_BRVT,vn,tesseract,cpu,vie+eng,,,,1,9914,9923,2256,2259,0,0.020173,0.080674,200,182,basic,,/home/hjkim/doc_ocr/data/vn/04_2023_HSST_BRVT.pdf,/home/hjkim/doc_ocr/data/gt/vn/04_2023_HSST_BRVT.txt,/home/hjkim/doc_ocr/result/pred/tesseract/vn__04_2023_HSST_BRVT.txt
vn__06_2023_HS-ST_HCM,vn,tesseract,cpu,vie+eng,,,,1,13732,13743,3110,3111,0,0.012817,0.04791,176,149,basic,,/home/hjkim/doc_ocr/data/vn/06_2023_HS-ST_HCM.pdf,/home/hjkim/doc_ocr/data/gt/vn/06_2023_HS-ST_HCM.txt,/home/hjkim/doc_ocr/result/pred/tesseract/vn__06_2023_HS-ST_HCM.txt
vn__132_2020_HS-ST_HCM,vn,tesseract,cpu,vie+eng,,,,1,13917,13933,3183,3186,0,0.020622,0.074772,287,238,basic,,/home/hjkim/doc_ocr/data/vn/132_2020_HS-ST_HCM.pdf,/home/hjkim/doc_ocr/data/gt/vn/132_2020_HS-ST_HCM.txt,/home/hjkim/doc_ocr/result/pred/tesseract/vn__132_2020_HS-ST_HCM.txt
vn__171_2018_HS-ST_HUE,vn,tesseract,cpu,vie+eng,,,,1,8829,8829,2019,2013,0,0.020954,0.063893,185,129,basic,,/home/hjkim/doc_ocr/data/vn/171_2018_HS-ST_HUE.pdf,/home/hjkim/doc_ocr/data/gt/vn/171_2018_HS-ST_HUE.txt,/home/hjkim/doc_ocr/result/pred/tesseract/vn__171_2018_HS-ST_HUE.txt
vn__29_2018_HS-ST_THAI_NGUYEN[1],vn,tesseract,cpu,vie+eng,,,,1,11298,11253,2556,2550,0,0.024164,0.067293,273,172,basic,,/home/hjkim/doc_ocr/data/vn/29_2018_HS-ST_THAI_NGUYEN[1].pdf,/home/hjkim/doc_ocr/data/gt/vn/29_2018_HS-ST_THAI_NGUYEN[1].txt,/home/hjkim/doc_ocr/result/pred/tesseract/vn__29_2018_HS-ST_THAI_NGUYEN[1].txt
en__24-7435_5if6,en,easyocr,gpu:0,en,,,,1,5113,5117,826,854,0,0.028946,0.169492,148,140,basic,,/home/hjkim/doc_ocr/data/en/24-7435_5if6.pdf,/home/hjkim/doc_ocr/data/gt/en/24-7435_5if6.txt,/home/hjkim/doc_ocr/result/pred/easyocr/en__24-7435_5if6.txt
en__249799,en,easyocr,gpu:0,en,,,,1,3290,2931,467,431,0,0.171429,0.24197,564,113,basic,,/home/hjkim/doc_ocr/data/en/249799.pdf,/home/hjkim/doc_ocr/data/gt/en/249799.txt,/home/hjkim/doc_ocr/result/pred/easyocr/en__249799.txt
en__25-524_0971,en,easyocr,gpu:0,en,,,,1,5399,5322,867,861,0,0.02519,0.140715,136,122,basic,,/home/hjkim/doc_ocr/data/en/25-524_0971.pdf,/home/hjkim/doc_ocr/data/gt/en/25-524_0971.txt,/home/hjkim/doc_ocr/result/pred/easyocr/en__25-524_0971.txt
en__25-821_e29g,en,easyocr,gpu:0,en,,,,1,1473,1458,238,238,0,0.019009,0.105042,28,25,basic,,/home/hjkim/doc_ocr/data/en/25-821_e29g.pdf,/home/hjkim/doc_ocr/data/gt/en/25-821_e29g.txt,/home/hjkim/doc_ocr/result/pred/easyocr/en__25-821_e29g.txt
en__25-851_ed9f,en,easyocr,gpu:0,en,,,,1,1505,1497,249,246,0,0.009967,0.052209,15,13,basic,,/home/hjkim/doc_ocr/data/en/25-851_ed9f.pdf,/home/hjkim/doc_ocr/data/gt/en/25-851_ed9f.txt,/home/hjkim/doc_ocr/result/pred/easyocr/en__25-851_ed9f.txt
en__25-885_5h26,en,easyocr,gpu:0,en,,,,1,5550,5477,939,935,0,0.021622,0.115016,120,108,basic,,/home/hjkim/doc_ocr/data/en/25-885_5h26.pdf,/home/hjkim/doc_ocr/data/gt/en/25-885_5h26.txt,/home/hjkim/doc_ocr/result/pred/easyocr/en__25-885_5h26.txt
en__USCOURTS-caed-6_25-mj-00015-1,en,easyocr,gpu:0,en,,,,1,5601,5530,983,977,0,0.03303,0.130214,185,128,basic,,/home/hjkim/doc_ocr/data/en/USCOURTS-caed-6_25-mj-00015-1.pdf,/home/hjkim/doc_ocr/data/gt/en/USCOURTS-caed-6_25-mj-00015-1.txt,/home/hjkim/doc_ocr/result/pred/easyocr/en__USCOURTS-caed-6_25-mj-00015-1.txt
en__USCOURTS-mnd-0_06-cr-00130-1,en,easyocr,gpu:0,en,,,,1,3348,3353,527,560,0,0.020311,0.180266,68,95,basic,,/home/hjkim/doc_ocr/data/en/USCOURTS-mnd-0_06-cr-00130-1.pdf,/home/hjkim/doc_ocr/data/gt/en/USCOURTS-mnd-0_06-cr-00130-1.txt,/home/hjkim/doc_ocr/result/pred/easyocr/en__USCOURTS-mnd-0_06-cr-00130-1.txt
en__gomez_albertocortes,en,easyocr,gpu:0,en,,,,1,2508,2459,389,376,0,0.058214,0.190231,146,74,basic,,/home/hjkim/doc_ocr/data/en/gomez_albertocortes.pdf,/home/hjkim/doc_ocr/data/gt/en/gomez_albertocortes.txt,/home/hjkim/doc_ocr/result/pred/easyocr/en__gomez_albertocortes.txt
en__vae1_tetteh_0,en,easyocr,gpu:0,en,,,,1,2864,2852,454,431,0,0.062849,0.182819,180,83,basic,,/home/hjkim/doc_ocr/data/en/vae1_tetteh_0.pdf,/home/hjkim/doc_ocr/data/gt/en/vae1_tetteh_0.txt,/home/hjkim/doc_ocr/result/pred/easyocr/en__vae1_tetteh_0.txt
ko__140801_서부지검_보도자료,ko,easyocr,gpu:0,ko+en,,,,1,3698,3766,776,885,0,0.268794,0.53866,994,418,basic,,/home/hjkim/doc_ocr/data/ko/140801_서부지검_보도자료.pdf,/home/hjkim/doc_ocr/data/gt/ko/140801_서부지검_보도자료.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ko__140801_서부지검_보도자료.txt
ko__2015고단7004_판결문,ko,easyocr,gpu:0,ko+en,,,,1,4381,4423,1029,1132,0,0.077836,0.36346,341,374,basic,,/home/hjkim/doc_ocr/data/ko/2015고단7004_판결문.pdf,/home/hjkim/doc_ocr/data/gt/ko/2015고단7004_판결문.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ko__2015고단7004_판결문.txt
ko__2015노4675_판결문,ko,easyocr,gpu:0,ko+en,,,,1,6127,5221,1450,1285,0,0.70785,0.888276,4337,1288,basic,,/home/hjkim/doc_ocr/data/ko/2015노4675_판결문.pdf,/home/hjkim/doc_ocr/data/gt/ko/2015노4675_판결문.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ko__2015노4675_판결문.txt
ko__2023고단2541_판결문_검수완료,ko,easyocr,gpu:0,ko+en,,,,1,4440,4425,1066,1095,0,0.068919,0.253283,306,270,basic,,/home/hjkim/doc_ocr/data/ko/2023고단2541_판결문_검수완료.pdf,/home/hjkim/doc_ocr/data/gt/ko/2023고단2541_판결문_검수완료.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ko__2023고단2541_판결문_검수완료.txt
ko__2025고정378_판결문,ko,easyocr,gpu:0,ko+en,,,,1,775,769,191,196,0,0.065806,0.256545,51,49,basic,,/home/hjkim/doc_ocr/data/ko/2025고정378_판결문.pdf,/home/hjkim/doc_ocr/data/gt/ko/2025고정378_판결문.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ko__2025고정378_판결문.txt
ko__2025고합394_판결문,ko,easyocr,gpu:0,ko+en,,,,1,6643,6698,1521,1626,0,0.073009,0.31098,485,473,basic,,/home/hjkim/doc_ocr/data/ko/2025고합394_판결문.pdf,/home/hjkim/doc_ocr/data/gt/ko/2025고합394_판결문.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ko__2025고합394_판결문.txt
ko__231201_보도자료(360억_원_대출을_알선하고_억대_수수료를_취득한_대출_브로커_및_은행지점장_구속_기소)-통영지청,ko,easyocr,gpu:0,ko+en,,,,1,2764,2676,650,638,0,0.18343,0.423077,507,275,basic,,/home/hjkim/doc_ocr/data/ko/231201_보도자료(360억_원_대출을_알선하고_억대_수수료를_취득한_대출_브로커_및_은행지점장_구속_기소)-통영지청.pdf,/home/hjkim/doc_ocr/data/gt/ko/231201_보도자료(360억_원_대출을_알선하고_억대_수수료를_취득한_대출_브로커_및_은행지점장_구속_기소)-통영지청.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ko__231201_보도자료(360억_원_대출을_알선하고_억대_수수료를_취득한_대출_브로커_및_은행지점장_구속_기소)-통영지청.txt
ko__250723_보도자료(유튜브_36주_태아_낙태살인_사건_구속_기소_등)-서울중앙지검,ko,easyocr,gpu:0,ko+en,,,,1,3443,3356,806,809,0,0.101075,0.354839,348,286,basic,,/home/hjkim/doc_ocr/data/ko/250723_보도자료(유튜브_36주_태아_낙태살인_사건_구속_기소_등)-서울중앙지검.pdf,/home/hjkim/doc_ocr/data/gt/ko/250723_보도자료(유튜브_36주_태아_낙태살인_사건_구속_기소_등)-서울중앙지검.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ko__250723_보도자료(유튜브_36주_태아_낙태살인_사건_구속_기소_등)-서울중앙지검.txt
ko__251223_보도자료(세계_1위_K반도체_국가핵심기술_유출사건_수사_결과)-서울중앙지검,ko,easyocr,gpu:0,ko+en,,,,1,6670,6872,1604,1612,0,0.302849,0.534289,2020,857,basic,,/home/hjkim/doc_ocr/data/ko/251223_보도자료(세계_1위_K반도체_국가핵심기술_유출사건_수사_결과)-서울중앙지검.pdf,/home/hjkim/doc_ocr/data/gt/ko/251223_보도자료(세계_1위_K반도체_국가핵심기술_유출사건_수사_결과)-서울중앙지검.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ko__251223_보도자료(세계_1위_K반도체_국가핵심기술_유출사건_수사_결과)-서울중앙지검.txt
ko__260120__보도자료(6776억_원_규모_한국전력공사_입찰_담합_사건_수사_결과)-서울중앙지검,ko,easyocr,gpu:0,ko+en,,,,1,6565,6467,1516,1485,0,0.250419,0.485488,1644,736,basic,,/home/hjkim/doc_ocr/data/ko/260120__보도자료(6776억_원_규모_한국전력공사_입찰_담합_사건_수사_결과)-서울중앙지검.pdf,/home/hjkim/doc_ocr/data/gt/ko/260120__보도자료(6776억_원_규모_한국전력공사_입찰_담합_사건_수사_결과)-서울중앙지검.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ko__260120__보도자료(6776억_원_규모_한국전력공사_입찰_담합_사건_수사_결과)-서울중앙지검.txt
pil__AvoidImmigrationScamsGetHelp_Tagalog-508,pil,easyocr,gpu:0,tl+en,,,,1,9730,9943,1586,1585,0,0.048201,0.107818,469,171,basic,,/home/hjkim/doc_ocr/data/pil/AvoidImmigrationScamsGetHelp_Tagalog-508.pdf,/home/hjkim/doc_ocr/data/gt/pil/AvoidImmigrationScamsGetHelp_Tagalog-508.txt,/home/hjkim/doc_ocr/result/pred/easyocr/pil__AvoidImmigrationScamsGetHelp_Tagalog-508.txt
pil__Government Imposter Scams poster_TL,pil,easyocr,gpu:0,tl+en,,,,1,320,358,51,57,0,0.140625,0.215686,45,11,basic,,/home/hjkim/doc_ocr/data/pil/Government Imposter Scams poster_TL.pdf,/home/hjkim/doc_ocr/data/gt/pil/Government Imposter Scams poster_TL.txt,/home/hjkim/doc_ocr/result/pred/easyocr/pil__Government Imposter Scams poster_TL.txt
pil__How-to-avoid-a-scam_Tagalog_August2023,pil,easyocr,gpu:0,tl+en,,,,1,4115,4127,679,676,0,0.036209,0.103093,149,70,basic,,/home/hjkim/doc_ocr/data/pil/How-to-avoid-a-scam_Tagalog_August2023.pdf,/home/hjkim/doc_ocr/data/gt/pil/How-to-avoid-a-scam_Tagalog_August2023.txt,/home/hjkim/doc_ocr/result/pred/easyocr/pil__How-to-avoid-a-scam_Tagalog_August2023.txt
pil__empower-yourself-against-utility-scams_tl-508ftclogo,pil,easyocr,gpu:0,tl+en,,,,1,2453,2490,410,409,0,0.037913,0.087805,93,36,basic,,/home/hjkim/doc_ocr/data/pil/empower-yourself-against-utility-scams_tl-508ftclogo.pdf,/home/hjkim/doc_ocr/data/gt/pil/empower-yourself-against-utility-scams_tl-508ftclogo.txt,/home/hjkim/doc_ocr/result/pred/easyocr/pil__empower-yourself-against-utility-scams_tl-508ftclogo.txt
pil__scammers-intl-students-money_tl-508ftclogo,pil,easyocr,gpu:0,tl+en,,,,1,2503,2557,408,416,0,0.036356,0.102941,91,42,basic,,/home/hjkim/doc_ocr/data/pil/scammers-intl-students-money_tl-508ftclogo.pdf,/home/hjkim/doc_ocr/data/gt/pil/scammers-intl-students-money_tl-508ftclogo.txt,/home/hjkim/doc_ocr/result/pred/easyocr/pil__scammers-intl-students-money_tl-508ftclogo.txt
uz__964-966,uz,easyocr,gpu:0,uz+en,,,,1,8792,8974,990,1041,0,0.074158,0.223232,652,221,basic,,/home/hjkim/doc_ocr/data/uz/964-966.pdf,/home/hjkim/doc_ocr/data/gt/uz/964-966.txt,/home/hjkim/doc_ocr/result/pred/easyocr/uz__964-966.txt
uz__Abdug‘aniyev+Akobir+Akmaljon+o‘g‘li,uz,easyocr,gpu:0,uz+en,,,,1,15098,15619,1781,1867,0,0.051464,0.162268,777,289,basic,,/home/hjkim/doc_ocr/data/uz/Abdug‘aniyev+Akobir+Akmaljon+o‘g‘li.pdf,/home/hjkim/doc_ocr/data/gt/uz/Abdug‘aniyev+Akobir+Akmaljon+o‘g‘li.txt,/home/hjkim/doc_ocr/result/pred/easyocr/uz__Abdug‘aniyev+Akobir+Akmaljon+o‘g‘li.txt
uz__Nasimov+Umedjon+Ulugbekovich,uz,easyocr,gpu:0,uz+en,,,,1,10883,10798,1225,1230,0,0.022788,0.181224,248,222,basic,,/home/hjkim/doc_ocr/data/uz/Nasimov+Umedjon+Ulugbekovich.pdf,/home/hjkim/doc_ocr/data/gt/uz/Nasimov+Umedjon+Ulugbekovich.txt,/home/hjkim/doc_ocr/result/pred/easyocr/uz__Nasimov+Umedjon+Ulugbekovich.txt
uz__ZDIF+0701,uz,easyocr,gpu:0,uz+en,,,,1,6394,6677,702,738,0,0.150766,0.202279,964,142,basic,,/home/hjkim/doc_ocr/data/uz/ZDIF+0701.pdf,/home/hjkim/doc_ocr/data/gt/uz/ZDIF+0701.txt,/home/hjkim/doc_ocr/result/pred/easyocr/uz__ZDIF+0701.txt
uz__ZDIF+0738,uz,easyocr,gpu:0,uz+en,,,,1,8234,8602,979,1034,0,0.059995,0.129724,494,127,basic,,/home/hjkim/doc_ocr/data/uz/ZDIF+0738.pdf,/home/hjkim/doc_ocr/data/gt/uz/ZDIF+0738.txt,/home/hjkim/doc_ocr/result/pred/easyocr/uz__ZDIF+0738.txt
vn__04_2023_HSST_BRVT,vn,easyocr,gpu:0,vi+en,,,,1,9914,9847,2256,2225,0,0.020173,0.058954,200,133,basic,,/home/hjkim/doc_ocr/data/vn/04_2023_HSST_BRVT.pdf,/home/hjkim/doc_ocr/data/gt/vn/04_2023_HSST_BRVT.txt,/home/hjkim/doc_ocr/result/pred/easyocr/vn__04_2023_HSST_BRVT.txt
vn__06_2023_HS-ST_HCM,vn,easyocr,gpu:0,vi+en,,,,1,13732,13666,3110,3093,0,0.014273,0.047267,196,147,basic,,/home/hjkim/doc_ocr/data/vn/06_2023_HS-ST_HCM.pdf,/home/hjkim/doc_ocr/data/gt/vn/06_2023_HS-ST_HCM.txt,/home/hjkim/doc_ocr/result/pred/easyocr/vn__06_2023_HS-ST_HCM.txt
vn__132_2020_HS-ST_HCM,vn,easyocr,gpu:0,vi+en,,,,1,13917,13836,3183,3151,0,0.01861,0.05655,259,180,basic,,/home/hjkim/doc_ocr/data/vn/132_2020_HS-ST_HCM.pdf,/home/hjkim/doc_ocr/data/gt/vn/132_2020_HS-ST_HCM.txt,/home/hjkim/doc_ocr/result/pred/easyocr/vn__132_2020_HS-ST_HCM.txt
vn__171_2018_HS-ST_HUE,vn,easyocr,gpu:0,vi+en,,,,1,8829,8754,2019,1988,0,0.029222,0.066865,258,135,basic,,/home/hjkim/doc_ocr/data/vn/171_2018_HS-ST_HUE.pdf,/home/hjkim/doc_ocr/data/gt/vn/171_2018_HS-ST_HUE.txt,/home/hjkim/doc_ocr/result/pred/easyocr/vn__171_2018_HS-ST_HUE.txt
vn__29_2018_HS-ST_THAI_NGUYEN[1],vn,easyocr,gpu:0,vi+en,,,,1,11298,11181,2556,2529,0,0.031333,0.059468,354,152,basic,,/home/hjkim/doc_ocr/data/vn/29_2018_HS-ST_THAI_NGUYEN[1].pdf,/home/hjkim/doc_ocr/data/gt/vn/29_2018_HS-ST_THAI_NGUYEN[1].txt,/home/hjkim/doc_ocr/result/pred/easyocr/vn__29_2018_HS-ST_THAI_NGUYEN[1].txt
ru__72lj3fbo7i1h83uotfpw88vvhj0s5nm8,ru,paddleocr_vl,gpu:0,,,,,1,4227,4253,593,595,0,0.016324,0.025295,69,15,basic,,/home/hjkim/doc_ocr/data/ru/72lj3fbo7i1h83uotfpw88vvhj0s5nm8.pdf,/home/hjkim/doc_ocr/data/gt/ru/72lj3fbo7i1h83uotfpw88vvhj0s5nm8.txt,/home/hjkim/doc_ocr/result/pred/paddleocr_vl/ru__72lj3fbo7i1h83uotfpw88vvhj0s5nm8.txt
ru__acqyks51995vcas54buq9j8zjfcv52mq,ru,paddleocr_vl,gpu:0,,,,,1,3616,3607,441,441,0,0.004701,0.011338,17,5,basic,,/home/hjkim/doc_ocr/data/ru/acqyks51995vcas54buq9j8zjfcv52mq.pdf,/home/hjkim/doc_ocr/data/gt/ru/acqyks51995vcas54buq9j8zjfcv52mq.txt,/home/hjkim/doc_ocr/result/pred/paddleocr_vl/ru__acqyks51995vcas54buq9j8zjfcv52mq.txt
ru__c0bt6babub0mr9twu45skop5uqhh5ogk,ru,paddleocr_vl,gpu:0,,,,,1,2425,2271,317,302,0,0.073402,0.094637,178,30,basic,,/home/hjkim/doc_ocr/data/ru/c0bt6babub0mr9twu45skop5uqhh5ogk.pdf,/home/hjkim/doc_ocr/data/gt/ru/c0bt6babub0mr9twu45skop5uqhh5ogk.txt,/home/hjkim/doc_ocr/result/pred/paddleocr_vl/ru__c0bt6babub0mr9twu45skop5uqhh5ogk.txt
ru__dvbffhvesi7atsug569xnrlpbgerzwcj,ru,paddleocr_vl,gpu:0,,,,,1,1719,1717,228,226,0,0.001163,0.017544,2,4,basic,,/home/hjkim/doc_ocr/data/ru/dvbffhvesi7atsug569xnrlpbgerzwcj.pdf,/home/hjkim/doc_ocr/data/gt/ru/dvbffhvesi7atsug569xnrlpbgerzwcj.txt,/home/hjkim/doc_ocr/result/pred/paddleocr_vl/ru__dvbffhvesi7atsug569xnrlpbgerzwcj.txt
ru__voe12ehxmqpqsa3z1f3moe6e3fhfy14n,ru,paddleocr_vl,gpu:0,,,,,1,5175,4462,679,586,0,0.144734,0.147275,749,100,basic,,/home/hjkim/doc_ocr/data/ru/voe12ehxmqpqsa3z1f3moe6e3fhfy14n.pdf,/home/hjkim/doc_ocr/data/gt/ru/voe12ehxmqpqsa3z1f3moe6e3fhfy14n.txt,/home/hjkim/doc_ocr/result/pred/paddleocr_vl/ru__voe12ehxmqpqsa3z1f3moe6e3fhfy14n.txt
ru__72lj3fbo7i1h83uotfpw88vvhj0s5nm8,ru,tesseract,cpu,rus+eng,,,,1,4227,4279,593,601,0,0.02626,0.030354,111,18,basic,,/home/hjkim/doc_ocr/data/ru/72lj3fbo7i1h83uotfpw88vvhj0s5nm8.pdf,/home/hjkim/doc_ocr/data/gt/ru/72lj3fbo7i1h83uotfpw88vvhj0s5nm8.txt,/home/hjkim/doc_ocr/result/pred/tesseract/ru__72lj3fbo7i1h83uotfpw88vvhj0s5nm8.txt
ru__acqyks51995vcas54buq9j8zjfcv52mq,ru,tesseract,cpu,rus+eng,,,,1,3616,3651,441,458,0,0.011338,0.052154,41,23,basic,,/home/hjkim/doc_ocr/data/ru/acqyks51995vcas54buq9j8zjfcv52mq.pdf,/home/hjkim/doc_ocr/data/gt/ru/acqyks51995vcas54buq9j8zjfcv52mq.txt,/home/hjkim/doc_ocr/result/pred/tesseract/ru__acqyks51995vcas54buq9j8zjfcv52mq.txt
ru__c0bt6babub0mr9twu45skop5uqhh5ogk,ru,tesseract,cpu,rus+eng,,,,1,2425,2343,317,310,0,0.058557,0.047319,142,15,basic,,/home/hjkim/doc_ocr/data/ru/c0bt6babub0mr9twu45skop5uqhh5ogk.pdf,/home/hjkim/doc_ocr/data/gt/ru/c0bt6babub0mr9twu45skop5uqhh5ogk.txt,/home/hjkim/doc_ocr/result/pred/tesseract/ru__c0bt6babub0mr9twu45skop5uqhh5ogk.txt
ru__dvbffhvesi7atsug569xnrlpbgerzwcj,ru,tesseract,cpu,rus+eng,,,,1,1719,1719,228,227,0,0.002909,0.013158,5,3,basic,,/home/hjkim/doc_ocr/data/ru/dvbffhvesi7atsug569xnrlpbgerzwcj.pdf,/home/hjkim/doc_ocr/data/gt/ru/dvbffhvesi7atsug569xnrlpbgerzwcj.txt,/home/hjkim/doc_ocr/result/pred/tesseract/ru__dvbffhvesi7atsug569xnrlpbgerzwcj.txt
ru__voe12ehxmqpqsa3z1f3moe6e3fhfy14n,ru,tesseract,cpu,rus+eng,,,,1,5175,4458,679,593,0,0.156329,0.170839,809,116,basic,,/home/hjkim/doc_ocr/data/ru/voe12ehxmqpqsa3z1f3moe6e3fhfy14n.pdf,/home/hjkim/doc_ocr/data/gt/ru/voe12ehxmqpqsa3z1f3moe6e3fhfy14n.txt,/home/hjkim/doc_ocr/result/pred/tesseract/ru__voe12ehxmqpqsa3z1f3moe6e3fhfy14n.txt
ru__72lj3fbo7i1h83uotfpw88vvhj0s5nm8,ru,easyocr,gpu:0,ru+en,,,,1,4227,4318,593,603,0,0.070263,0.212479,297,126,basic,,/home/hjkim/doc_ocr/data/ru/72lj3fbo7i1h83uotfpw88vvhj0s5nm8.pdf,/home/hjkim/doc_ocr/data/gt/ru/72lj3fbo7i1h83uotfpw88vvhj0s5nm8.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ru__72lj3fbo7i1h83uotfpw88vvhj0s5nm8.txt
ru__acqyks51995vcas54buq9j8zjfcv52mq,ru,easyocr,gpu:0,ru+en,,,,1,3616,3588,441,434,0,0.066925,0.276644,242,122,basic,,/home/hjkim/doc_ocr/data/ru/acqyks51995vcas54buq9j8zjfcv52mq.pdf,/home/hjkim/doc_ocr/data/gt/ru/acqyks51995vcas54buq9j8zjfcv52mq.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ru__acqyks51995vcas54buq9j8zjfcv52mq.txt
ru__c0bt6babub0mr9twu45skop5uqhh5ogk,ru,easyocr,gpu:0,ru+en,,,,1,2425,2413,317,313,0,0.32701,0.51735,793,164,basic,,/home/hjkim/doc_ocr/data/ru/c0bt6babub0mr9twu45skop5uqhh5ogk.pdf,/home/hjkim/doc_ocr/data/gt/ru/c0bt6babub0mr9twu45skop5uqhh5ogk.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ru__c0bt6babub0mr9twu45skop5uqhh5ogk.txt
ru__dvbffhvesi7atsug569xnrlpbgerzwcj,ru,easyocr,gpu:0,ru+en,,,,1,1719,1694,228,224,0,0.065736,0.254386,113,58,basic,,/home/hjkim/doc_ocr/data/ru/dvbffhvesi7atsug569xnrlpbgerzwcj.pdf,/home/hjkim/doc_ocr/data/gt/ru/dvbffhvesi7atsug569xnrlpbgerzwcj.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ru__dvbffhvesi7atsug569xnrlpbgerzwcj.txt
ru__voe12ehxmqpqsa3z1f3moe6e3fhfy14n,ru,easyocr,gpu:0,ru+en,,,,1,5175,4504,679,596,0,0.619517,0.830633,3206,564,basic,,/home/hjkim/doc_ocr/data/ru/voe12ehxmqpqsa3z1f3moe6e3fhfy14n.pdf,/home/hjkim/doc_ocr/data/gt/ru/voe12ehxmqpqsa3z1f3moe6e3fhfy14n.txt,/home/hjkim/doc_ocr/result/pred/easyocr/ru__voe12ehxmqpqsa3z1f3moe6e3fhfy14n.txt
ch__(2019)0113_,ch,paddleocr_vl,gpu:0,,,,,1,1498,1473,78,53,0,0.016689,0.448718,25,35,basic,,/home/hjkim/doc_ocr/data/ch/(2019)0113_.pdf,/home/hjkim/doc_ocr/data/gt/ch/(2019)0113_.txt,/home/hjkim/doc_ocr/result/pred/paddleocr_vl/ch__(2019)0113_.txt
ch__(2020)_0109_488,ch,paddleocr_vl,gpu:0,,,,,1,1809,1767,77,44,0,0.028192,0.636364,51,49,basic,,/home/hjkim/doc_ocr/data/ch/(2020)_0109_488.pdf,/home/hjkim/doc_ocr/data/gt/ch/(2020)_0109_488.txt,/home/hjkim/doc_ocr/result/pred/paddleocr_vl/ch__(2020)_0109_488.txt
ch__(2020)_0381_884,ch,paddleocr_vl,gpu:0,,,,,1,1776,1734,84,43,0,0.051239,0.75,91,63,basic,,/home/hjkim/doc_ocr/data/ch/(2020)_0381_884.pdf,/home/hjkim/doc_ocr/data/gt/ch/(2020)_0381_884.txt,/home/hjkim/doc_ocr/result/pred/paddleocr_vl/ch__(2020)_0381_884.txt
ch__(2020)_1002_314_,ch,paddleocr_vl,gpu:0,,,,,1,1884,1874,77,47,0,0.032909,0.649351,62,50,basic,,/home/hjkim/doc_ocr/data/ch/(2020)_1002_314_.pdf,/home/hjkim/doc_ocr/data/gt/ch/(2020)_1002_314_.txt,/home/hjkim/doc_ocr/result/pred/paddleocr_vl/ch__(2020)_1002_314_.txt
ch__1767528250552_B264D298D87D4A329BAAEE4DE23DFB2D,ch,paddleocr_vl,gpu:0,,,,,1,1110,1052,75,19,0,0.066667,0.92,74,69,basic,,/home/hjkim/doc_ocr/data/ch/1767528250552_B264D298D87D4A329BAAEE4DE23DFB2D.pdf,/home/hjkim/doc_ocr/data/gt/ch/1767528250552_B264D298D87D4A329BAAEE4DE23DFB2D.txt,/home/hjkim/doc_ocr/result/pred/paddleocr_vl/ch__1767528250552_B264D298D87D4A329BAAEE4DE23DFB2D.txt
ch__四川省川谷坊酒业有限公司、曾庆芬非法吸收公众存款罪一审刑事判决书,ch,paddleocr_vl,gpu:0,,,,,1,4612,4497,236,119,0,0.03621,0.855932,167,202,basic,,/home/hjkim/doc_ocr/data/ch/四川省川谷坊酒业有限公司、曾庆芬非法吸收公众存款罪一审刑事判决书.pdf,/home/hjkim/doc_ocr/data/gt/ch/四川省川谷坊酒业有限公司、曾庆芬非法吸收公众存款罪一审刑事判决书.txt,/home/hjkim/doc_ocr/result/pred/paddleocr_vl/ch__四川省川谷坊酒业有限公司、曾庆芬非法吸收公众存款罪一审刑事判决书.txt
ch__(2019)0113_,ch,tesseract,cpu,chi_sim+eng,,,,1,1498,1534,78,113,0,0.132844,0.923077,199,72,basic,,/home/hjkim/doc_ocr/data/ch/(2019)0113_.pdf,/home/hjkim/doc_ocr/data/gt/ch/(2019)0113_.txt,/home/hjkim/doc_ocr/result/pred/tesseract/ch__(2019)0113_.txt
